"It’s time to get Brexit done and get on with delivering on Britain’s priorities: safer streets, better hospitals an… https://t.co/KVJbWzbS1z"
"Today we are announcing £200m for new state-of-the-art equipment that will give staff the tools they need to boost… https://t.co/JRqxJD6CZN"
"RT @BorisJohnson: We need to get Brexit done so we can move this country forward &amp; focus on our priorities - the NHS, policing &amp; schools. h…"
"We need to get Brexit done so we can move this country forward &amp; focus on our priorities - the NHS, policing &amp; scho… https://t.co/UDtVNG6c8x"
"It’s time to restore some trust in our democracy and deliver what the people voted for #LeaveOct31 #GetBrexitDone https://t.co/5ap6NcrF6v"
"RT @Conservatives: 👏 Let's get Brexit done. 👏

Back Boris: https://t.co/ZkcKvLONpm https://t.co/F57n3VINrl"
"Fantastic news - congratulations! https://t.co/JAvK8o5g4j"
"Jacques Chirac was a formidable political leader who shaped the destiny of his nation in a career that spanned four… https://t.co/CgroFBYZH1"
"We will leave the EU on October 31st, invest more money in the NHS and crack down on violent crime. 🇬🇧 https://t.co/z1M3o4SuF9"
"RT @BorisJohnson: It’s time to get Brexit done and move on so that we can invest more in the NHS and our schools and tackle violent crime…"
"It’s time to get Brexit done and move on so that we can invest more in the NHS and our schools and tackle violent c… https://t.co/9P1Cm4I2rX"
"My heartfelt condolences to the friends and family of Tashan who was sadly killed in a senseless act yesterday.

Th… https://t.co/1OAzAsD90t"
"RT @Conservatives: We're launching a £200m biodiversity fund to protect habitats of endangered animals such as the black rhino, African ele…"
"The United Kingdom will stand with other nations in preserving and advancing freedom around the world. 🇬🇧 #UNGA https://t.co/78shGmFBNL"
"RT @BorisJohnson: We will not be deterred from delivering on the will of the British people to leave the EU 🇬🇧 #LeaveOct31 https://t.co/2Go…"
"We will not be deterred from delivering on the will of the British people to leave the EU 🇬🇧 #LeaveOct31 https://t.co/2Go7ipbUwa"
"RT @10DowningStreet: PM @BorisJohnson is at #UNGA , where he has had meetings with 🇫🇷 President @EmmanuelMacron, 🇩🇪 Chancellor Angela Merke…"
"Dropped in to meet officials in New York who are helping passengers and holidaymakers affected by Thomas Cook colla… https://t.co/I8wy9MALEF"
"RT @Conservatives: 🔵 Only @BorisJohnson and the Conservatives will get Brexit done. No ifs, no buts.

⛔️ All Jeremy Corbyn and Labour can o…"
"RT @10DowningStreet: On his first day at the UN General Assembly PM @BorisJohnson met 🇳🇿PM @jacindaardern,🇧🇪PM @CharlesMichel and 🇵🇰PM @Imr…"
"RT @transportgovuk: If you have a trip booked with #ThomasCook, visit the dedicated @UK_CAA website here: https://t.co/1amSKPaxuN https://t…"
"Delighted to raise the new Green Flag in Dowding Park on Friday - well done to all involved in ensuring @Hillingdon… https://t.co/rpvnVpb10v"
"We cannot just sit back and watch as priceless endangered species like the African elephant, the black rhino and th… https://t.co/gdy1oK1Rbw"
"Britain is a nation of innovators. 🇬🇧

The Ayrton Fund will back British scientists and our world-leading tech indu… https://t.co/EGNYCBNQJh"
"RT @Conservatives: The UK economy is growing:

💼 There are a record number of people in full-time jobs 
📈 Wages have grown by 4% in the las…"
"RT @BorisJohnson: Hi folks - here are my priorities for the @UN General Assembly this week #UNGA #TeamUK 🇬🇧 https://t.co/mQ1fy543lm"
"Hi folks - here are my priorities for the @UN General Assembly this week #UNGA #TeamUK 🇬🇧 https://t.co/mQ1fy543lm"
"Today I’m travelling to the @UN General Assembly 🌍

Here’s why #UNGA  is so important ⬇️ 
 
#TeamUK 🇬🇧 https://t.co/E2gaduzKJf"
"Happy #WorldRhinoDay. The UK is committed to doing all we can to save this incredible species from abuse &amp; extincti… https://t.co/ZPeIbq1m2h"
"Good luck to all the players, staff and supporters of England, Scotland, Wales &amp; Ireland who are out in Japan for t… https://t.co/Df2w49XcAH"
"RT @Conservatives: 🇬🇧 We will leave the EU on October 31st. No ifs, no buts.

👏 Let's get Brexit done 👏 https://t.co/ix20x6G9LF"
"We are putting another £2.2 billion into defence spending. That’s an above inflation increase and will provide cruc… https://t.co/TS962zuoq9"
"RT @BorisJohnson: 🇬🇧 We are leaving the EU on October 31st. No ifs, no buts. 🇬🇧 https://t.co/ksnjLji7Hz"
"Thank you to the members of Uxbridge and South Ruislip Conservative Association for their backing last night - look… https://t.co/paoRrNvLdj"
"Here’s what I’ve been up to today in my constituency of Uxbridge and South Ruislip - enjoy! https://t.co/888orkOsaW"
"RT @BorisJohnson: We are putting another £2.2 billion into defence spending. That’s an above inflation increase and will provide crucial su…"
"🇬🇧 We are leaving the EU on October 31st. No ifs, no buts. 🇬🇧 https://t.co/ksnjLji7Hz"
"RT @Conservatives: 💡 We're excited to announce 12 new renewable projects that will power 7 million homes. 💡

While some politicians prefer…"
"We are putting another £2.2 billion into defence spending. That’s an above inflation increase and will provide cruc… https://t.co/rmi7dIHh8R"
"RT @BorisJohnson: The Armed Forces represent the best of this country 🇬🇧 https://t.co/kKkWOqt7C3"
"Today I've been on Salisbury Plain meeting and thanking our fantastic Armed Forces personnel. I am immensely proud… https://t.co/RQEX5CXaPF"
"RT @LDLightCav: We were delighted to meet @10DowningStreet today and brief him about what Light Cavalry does, our upcoming commitments next…"
"RT @foreignoffice: The UK will host the next @NATO Leaders’ Meeting in December, welcoming the Alliance back to its first home. 

#NATOLond…"
"The Armed Forces represent the best of this country 🇬🇧 https://t.co/kKkWOqt7C3"
"RT @Conservatives: 🇬🇧 @BorisJohnson and the Conservatives are investing an extra £2.2 billion in our Armed Forces so they can meet evolving…"
"Today I met with military chiefs at 10 Downing Street. Thank you all for the selfless work that you do to protect o… https://t.co/uIzV0F9K6G"
"Yesterday I hosted a reception at Downing Street to celebrate military personnel &amp; thank them for the amazing work… https://t.co/qgXZ8lcWiX"
"RT @10DowningStreet: Yesterday PM @BorisJohnson hosted a reception at Downing Street to celebrate military personnel, thanking them for the…"
"I’ve been PM for 57 days, part of my job is to talk to people on the ground and listen to what they tell me about t… https://t.co/X4JijD7FIb"
"RT @BorisJohnson: It’s time to get Brexit done and get on with delivering on Britain’s priorities: safer streets, better hospitals and impr…"
"RT @BorisJohnson: The NHS represents a sacred promise between the state and its citizens. We are investing an extra £1.8 billion into our N…"
"The NHS represents a sacred promise between the state and its citizens. We are investing an extra £1.8 billion into… https://t.co/cNqcqGRPoc"
